genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2,n_ligand,class
Cish,4.112395508675209e-6,0.2769092598945866,0.431,0.33,0.06525549193165822,IFNA,p129,7,high (5-10)
Actn1,4.134882893429942e-6,-0.2737114036742272,0.805,0.834,0.06561232175294632,IFNA,p129,11,very high (10+)
Sidt1,4.148399811093095e-6,0.6027454026225518,0.316,0.232,0.06582680820242523,IFNA,p129,1,unique
Arhgap15,4.6666891165052726e-6,-0.25597823676006803,0.886,0.915,0.07405102290070567,IFNA,p129,6,high (5-10)
Pgam1,5.351633072027037e-6,0.12418861435028328,0.998,0.987,0.08491971358692502,IFNA,p129,4,moderate (1-5)
Ptpn1,5.572916719677956e-6,0.24798047839575588,0.825,0.79,0.0884310425078498,IFNA,p129,4,moderate (1-5)
2310033P09Rik,5.579759532451832e-6,-0.3317476446531748,0.574,0.625,0.08853962426094568,IFNA,p129,3,moderate (1-5)
Cd52,4.8214503725810395e-16,-0.25430438140293443,0.996,0.998,7.650677451211593e-12,IL1F6,p129,10,high (5-10)
Hspd1,9.13371233002228e-10,0.173135099250874,1,0.996,1.4493374725279355e-5,IL1F6,p129,12,very high (10+)
Pcgf5,2.7768558570769e-9,0.39377637873513693,0.812,0.742,4.406314874009625e-5,IL1F6,p129,23,very high (10+)
Npm1,1.0058245111504736e-8,0.11290455819090894,1,1,1.5960423342935715e-4,IL1F6,p129,8,high (5-10)
Actn1,1.839215893516714e-8,0.3360678194906147,0.871,0.834,2.9184677798323215e-4,IL1F6,p129,11,very high (10+)
Coro1a,2.155232755516966e-8,-0.17961484065020095,0.986,0.994,3.419923336454322e-4,IL1F6,p129,10,high (5-10)
Gadd45b,5.448270913942797e-8,0.4990377793138405,0.538,0.419,8.64531628624443e-4,IL1F6,p129,16,very high (10+)
Lad1,2.155382073189237e-7,0.31944102060048984,0.834,0.769,0.00342016027373668,IL1F6,p129,27,very high (10+)
Tent5a,3.2757275892009273e-7,1.2749226146654302,0.131,0.063,0.00519792453854403,IL1F6,p129,9,high (5-10)
Hivep3,3.745144061698596e-7,-0.3293821971553428,0.796,0.849,0.00594279459710333,IL1F6,p129,15,very high (10+)
Pla2g4f,5.347210465509184e-7,1.312454618419466,0.131,0.068,0.00848495356666997,IL1F6,p129,3,moderate (1-5)
Cytip,8.112758501082033e-7,0.28715184069137667,0.886,0.865,0.01287332518951697,IL1F6,p129,11,very high (10+)
Cdv3,1.096271165998788e-6,0.2008907544948526,0.977,0.932,0.01739563086206877,IL1F6,p129,4,moderate (1-5)
Cd2,1.1602891758947177e-6,-0.30739352705922385,0.632,0.733,0.01841146864309738,IL1F6,p129,7,high (5-10)
Cd3d,1.239557580086497e-6,-0.1759770328737904,0.982,0.986,0.01966929968081253,IL1F6,p129,9,high (5-10)
Batf,1.3060098254139414e-6,0.49414897605220154,0.556,0.458,0.02072376390966842,IL1F6,p129,5,moderate (1-5)
Ccr7,1.5194095829366974e-6,0.32721388356045766,0.828,0.823,0.02410999126203951,IL1F6,p129,18,very high (10+)
Srm,1.684311126713454e-6,0.19939802171413668,0.969,0.951,0.02672664895868909,IL1F6,p129,5,moderate (1-5)
Zfp36l1,2.080681293977071e-6,-0.2638281861356916,0.847,0.884,0.03301625077282816,IL1F6,p129,11,very high (10+)
Nhp2,2.2891096256685863e-6,0.1515033464722011,0.988,0.985,0.03632359154010912,IL1F6,p129,5,moderate (1-5)
Rap1b,2.4421973101723914e-6,0.1695400602197994,0.994,0.985,0.03875278691781551,IL1F6,p129,9,high (5-10)
Tmsb4x,2.7145038480547043e-6,-0.13602827003505258,1,1,0.04307374706093205,IL1F6,p129,8,high (5-10)
Cd3e,3.422580077463721e-6,-0.15676222600934597,0.982,0.984,0.05430950066919432,IL1F6,p129,4,moderate (1-5)
Slco3a1,4.687661273812229e-6,0.48232309167991616,0.489,0.389,0.07438380909285244,IL1F6,p129,8,high (5-10)
Psme2,5.850587630094162e-13,0.23562794321264668,0.995,0.993,9.283712451433414e-9,IL25,p129,19,very high (10+)
Npm1,2.785124341633974e-9,0.11750165028778704,1,1,4.419435305304791e-5,IL25,p129,8,high (5-10)
Hspd1,1.333599748088871e-7,0.1530095865548886,1,0.996,0.00211615608026742,IL25,p129,12,very high (10+)
Cd53,9.175088619037836e-7,-0.3465133278659926,0.775,0.819,0.01455903062068923,IL25,p129,8,high (5-10)
Erap1,1.565888045113434e-6,0.43020110532814226,0.645,0.517,0.02484751149985997,IL25,p129,6,high (5-10)
Psme1,1.9688443676242372e-6,0.1303775332729833,1,0.989,0.03124162242546139,IL25,p129,8,high (5-10)
Memo1,2.1777495229834965e-6,-0.1561556289341332,0.758,0.713,0.03455652943070212,IL25,p129,1,unique
Lgals1,5.333050117879283e-6,-0.6361637946259358,0.372,0.462,0.08462483927050846,IL25,p129,3,moderate (1-5)
p139-T7oBC5p-MS2,5.802541780488642e-17,-2.4286222568353826,0.156,0.353,9.207473297279378e-13,TNFSF15,p129,22,very high (10+)
Prkcq,3.2816063647430366e-8,-0.49108756109757834,0.657,0.723,5.207252979574249e-4,TNFSF15,p129,4,moderate (1-5)
Cd82,7.518063718640192e-7,0.3577096643757136,0.856,0.777,0.01192966350873825,TNFSF15,p129,4,moderate (1-5)
Cycs,1.7572543018987223e-6,0.21146606551369995,0.991,0.972,0.02788411126252892,TNFSF15,p129,2,moderate (1-5)
Cd2,2.096775702481655e-6,-0.472316037752973,0.673,0.733,0.0332716368469789,TNFSF15,p129,7,high (5-10)
Hsp90aa1,2.7315077313474425e-6,0.14026641165929332,1,0.998,0.04334356468102122,TNFSF15,p129,7,high (5-10)
Ifi27l2a,1.136734555184442e-7,0.5318110435672702,0.633,0.566,0.00180377039216667,GDF7,p129,8,high (5-10)
Ifi27,2.6648270884612013e-6,1.0378624962907574,0.131,0.073,0.04228547623970234,GDF7,p129,9,high (5-10)
Izumo1r,4.3622457311196056e-35,0.9907132012547644,0.637,0.501,6.922011526140589e-31,GDF2,p129,11,very high (10+)
Lad1,8.74931929118149e-27,-0.6266237671029858,0.561,0.769,1.388341985124679e-22,GDF2,p129,27,very high (10+)
Hivep3,8.329119454372978e-15,0.4308599826709116,0.867,0.849,1.3216646750199038e-10,GDF2,p129,15,very high (10+)
Sell,4.300397803881324e-14,1.1404401228877628,0.272,0.144,6.823871235198885e-10,GDF2,p129,4,moderate (1-5)
Alcam,4.4578524992868027e-14,0.8665542397171182,0.444,0.331,7.073720345868298e-10,GDF2,p129,7,high (5-10)
Cd52,5.1732134022251714e-14,0.28492955649800455,1,0.998,8.208855026650901e-10,GDF2,p129,10,high (5-10)
Ltb,8.51896842303714e-14,0.7127848846071749,0.651,0.536,1.3517899093675331e-9,GDF2,p129,9,high (5-10)
Nfkbia,1.4888284931141626e-13,-0.37665585524926914,0.919,0.941,2.362473052873553e-9,GDF2,p129,9,high (5-10)
Egr1,1.9527624808317731e-13,0.9237792854301974,0.37,0.236,3.098643504583857e-9,GDF2,p129,17,very high (10+)
Gimap5,4.702745907664409e-13,0.5018520332531207,0.744,0.656,7.462317206281884e-9,GDF2,p129,10,high (5-10)
Zfp36l1,6.397406084029353e-13,0.38757500074361295,0.904,0.884,1.0151403974137775e-8,GDF2,p129,11,very high (10+)
Lcp2,1.042716734259664e-11,0.33270887858683396,0.904,0.894,1.654582913923235e-7,GDF2,p129,10,high (5-10)
Malt1,1.1752307192025598e-11,0.468376479966869,0.642,0.614,1.864856105230622e-7,GDF2,p129,8,high (5-10)
Jund,3.179382232829276e-11,0.3563429682958317,0.912,0.908,5.045043727053495e-7,GDF2,p129,9,high (5-10)
Cd53,3.275862920704694e-11,0.33288997762269545,0.856,0.819,5.198139282574208e-7,GDF2,p129,8,high (5-10)
Egr3,3.453838600141338e-11,1.0490969787561033,0.289,0.176,5.480551090704275e-7,GDF2,p129,9,high (5-10)
Psme2,6.649199261348064e-11,-0.2107041822801925,0.989,0.993,1.055094938790711e-6,GDF2,p129,19,very high (10+)
Tmsb4x,7.26847261765299e-11,0.18531909637877145,1,1,1.1533612349691764e-6,GDF2,p129,8,high (5-10)
Gimap4,1.6352207579658406e-10,0.5678215080384295,0.547,0.428,2.594768298740196e-6,GDF2,p129,9,high (5-10)
Cnn2,6.378960057160194e-10,0.2951512290598499,0.902,0.871,1.0122133818701795e-5,GDF2,p129,5,moderate (1-5)
Slamf1,7.286556165748954e-10,0.5270204112904112,0.637,0.55,1.156230732381044e-5,GDF2,p129,6,high (5-10)
Tnfrsf4,1.4364263360999146e-9,-0.2527370242832365,0.977,0.989,2.2793213101233444e-5,GDF2,p129,5,moderate (1-5)
Hnrnpa1,1.888350794784671e-9,-0.14669093217547102,0.996,0.999,2.9964350411643163e-5,GDF2,p129,4,moderate (1-5)
Cct6a,2.481572650369352e-9,-0.18481673229119844,0.967,0.984,3.937759481606088e-5,GDF2,p129,4,moderate (1-5)
Hspd1,2.603781690260057e-9,-0.14983516151854115,0.998,0.996,4.131680786104659e-5,GDF2,p129,12,very high (10+)
Cotl1,4.1597637268439685e-9,0.25619605137134194,0.958,0.945,6.600713081756008e-5,GDF2,p129,7,high (5-10)
Ncl,4.4752254090380684e-9,-0.12623227046783114,0.998,1,7.101287679061605e-5,GDF2,p129,6,high (5-10)
Igfbp4,6.719992474017525e-9,0.7870163813638664,0.416,0.315,1.0663284057771008e-4,GDF2,p129,4,moderate (1-5)
Rabgap1l,8.02885852397897e-9,-0.2695420961344499,0.854,0.905,1.274019270584983e-4,GDF2,p129,4,moderate (1-5)
Hsp90aa1,1.0163151092710805e-8,-0.12277033886121291,0.998,0.998,1.6126888153913504e-4,GDF2,p129,7,high (5-10)
Ran,1.3784756545225009e-8,-0.10426177576570383,1,0.999,2.1873651685963043e-4,GDF2,p129,2,moderate (1-5)
Inpp4b,1.9631079265611954e-8,0.2591843442909285,0.984,0.973,3.115059657867305e-4,GDF2,p129,4,moderate (1-5)
Ybx3,2.2811772317426073e-8,-0.21222391266836915,0.953,0.965,3.619772031329169e-4,GDF2,p129,7,high (5-10)
Cd226,2.4283164539038227e-8,-0.24148329010262604,0.814,0.887,3.853252549054586e-4,GDF2,p129,3,moderate (1-5)
Ranbp1,2.5640079636621683e-8,-0.11818665604367418,0.988,0.997,4.0685678367391285e-4,GDF2,p129,4,moderate (1-5)
Capg,2.6283842529939385e-8,0.2975521256165406,0.686,0.671,4.1707201326507816e-4,GDF2,p129,6,high (5-10)
Cd5,3.752028755187387e-8,0.22449187166905515,0.96,0.971,5.953719228731346e-4,GDF2,p129,6,high (5-10)
Bhlhe40,3.824373662046049e-8,-0.3673955894105418,0.558,0.669,6.06851612693467e-4,GDF2,p129,9,high (5-10)
Coro1a,4.6032625698491925e-8,0.17692067490744057,0.991,0.994,7.304457045836698e-4,GDF2,p129,10,high (5-10)
Itgb2,5.158066681340198e-8,0.36982443425725064,0.686,0.627,8.184820209950625e-4,GDF2,p129,3,moderate (1-5)
Crtam,6.419712135436173e-8,1.3080444086738834,0.116,0.064,0.00101867992165101,GDF2,p129,1,unique
Set,9.714163548133524e-8,-0.10814234382575184,0.995,0.999,0.00154144347181782,GDF2,p129,5,moderate (1-5)
Flt3l,1.0712458605245749e-7,0.9853064763039744,0.161,0.11,0.00169985293148039,GDF2,p129,1,unique
Pa2g4,1.075912912123626e-7,-0.11854888720287836,0.998,0.996,0.00170725860895776,GDF2,p129,5,moderate (1-5)
Lcp1,1.133246846789838e-7,0.1841681164494462,0.996,0.992,0.00179823609648611,GDF2,p129,5,moderate (1-5)
Nhp2,1.197919321955241e-7,-0.16180753471737708,0.961,0.985,0.00190085838007857,GDF2,p129,5,moderate (1-5)
Tfdp1,1.601097623311877e-7,-0.2186085852878863,0.886,0.936,0.00254062170867128,GDF2,p129,1,unique
Grsf1,1.6497333670650788e-7,-0.4429457183977311,0.396,0.51,0.00261779690685886,GDF2,p129,1,unique
Ergic1,2.04906497632098e-7,-0.3370907129450378,0.73,0.783,0.00325145630442613,GDF2,p129,3,moderate (1-5)
Egr2,4.661588319564512e-7,0.9977644034947568,0.177,0.11,0.00739700834548496,GDF2,p129,4,moderate (1-5)
Eno3,6.638506117683405e-7,-0.48121548185829505,0.47,0.555,0.01053398150754002,GDF2,p129,13,very high (10+)
Lrig1,7.934384870392757e-7,-0.4220048849783206,0.472,0.577,0.01259028191233922,GDF2,p129,2,moderate (1-5)
Pcgf5,8.526708784705911e-7,-0.2923687560274233,0.646,0.742,0.01353018149957134,GDF2,p129,23,very high (10+)
Atxn1,1.0628409401434743e-6,0.28347498596532383,0.84,0.83,0.01686516003819665,GDF2,p129,8,high (5-10)
Dkc1,1.2207730750018322e-6,-0.17530063482175606,0.947,0.96,0.01937122715412907,GDF2,p129,3,moderate (1-5)
Tmsb10,1.237128519535093e-6,0.10818199702321518,1,1,0.01963075534798285,GDF2,p129,2,moderate (1-5)
Myl6,1.4937542461365663e-6,0.15148340804696314,1,0.997,0.02370289237769503,GDF2,p129,4,moderate (1-5)
Il4ra,1.636706764854778e-6,0.6009228900306083,0.311,0.245,0.02597126294471562,GDF2,p129,2,moderate (1-5)
Cdk4,1.6419913298563883e-6,-0.1677223848902274,0.949,0.973,0.02605511842216117,GDF2,p129,1,unique
Gm56730,1.7053124702436208e-6,0.6502493313628754,0.288,0.216,0.02705989827782577,GDF2,p129,1,unique
Acot7,1.7750590471781303e-6,-0.30359468677857226,0.581,0.677,0.02816663696062257,GDF2,p129,1,unique
Traf3ip3,1.922214954502724e-6,0.5303603480308607,0.428,0.352,0.03050170689804922,GDF2,p129,1,unique
Tomm20,1.938855377570658e-6,-0.15018440183989634,0.97,0.983,0.0307657571312912,GDF2,p129,4,moderate (1-5)
Slc14a1,2.0509743985454532e-6,1.1043238626151513,0.119,0.073,0.03254486175611925,GDF2,p129,2,moderate (1-5)
8030462N17Rik,2.3596278713503686e-6,0.4179476286396424,0.275,0.263,0.03744257506258765,GDF2,p129,1,unique
Niban1,2.3697915729482293e-6,-0.39277858823611567,0.511,0.599,0.0376038526795425,GDF2,p129,10,high (5-10)
Jak1,2.5836842707201858e-6,0.1933612810896722,0.856,0.86,0.0409979020077879,GDF2,p129,1,unique
Dgka,2.904698235043688e-6,0.440100208123658,0.602,0.514,0.04609175159367323,GDF2,p129,3,moderate (1-5)
Gimap3,2.91149166760816e-6,0.40105133394823944,0.582,0.529,0.04619954978160628,GDF2,p129,6,high (5-10)
A430093F15Rik,2.995167935050362e-6,0.19612156141201076,0.796,0.801,0.04752732479337914,GDF2,p129,1,unique
Gadd45b,4.710267924698978e-6,-0.65137151813283245,0.328,0.419,0.07474253142912339,GDF2,p129,16,very high (10+)
Erlin1,4.8300340092129826e-6,0.4775199669263972,0.146,0.141,0.07664297965819161,GDF2,p129,1,unique
Slamf6,5.78838856543029e-6,0.32636996098507864,0.709,0.653,0.09185014975624783,GDF2,p129,4,moderate (1-5)
Sp100,5.93687135949843e-6,0.4203324207677798,0.57,0.497,0.09420627473252108,GDF2,p129,7,high (5-10)
Fermt3,6.091312547933965e-6,0.215959055260197,0.842,0.816,0.09665694751061615,GDF2,p129,3,moderate (1-5)
Pcgf5,7.247574326423609e-7,-0.6396183032937455,0.643,0.742,0.01150045094116898,CCL2,p129,23,very high (10+)
Jak2,3.5990807700542943e-6,0.4585964182838793,0.711,0.619,0.05711021365922154,WNT7A,p129,5,moderate (1-5)
Degs1,8.538278214727519e-7,0.21260255840597475,0.496,0.493,0.01354853987112962,IL1B,p129,3,moderate (1-5)
Mapk1ip1l,1.6361296059139564e-6,0.2661528899771766,0.634,0.591,0.02596210458664266,IL1B,p129,2,moderate (1-5)
Plagl2,1.8031605048413752e-6,0.22260908930857115,0.577,0.557,0.02861255089082294,IL1B,p129,4,moderate (1-5)
Slamf1,1.897856432418067e-6,0.34647599945615254,0.594,0.55,0.03011518586960989,IL1B,p129,6,high (5-10)
Calu,2.367100445594797e-6,0.1101722857212799,0.38,0.407,0.03756114987069824,IL1B,p129,1,unique
Jak2,3.757329315833631e-6,0.2688140569043625,0.669,0.619,0.05962130158364805,IL1B,p129,5,moderate (1-5)
p139-T7oBC5p-MS2,9.002790813529477e-17,-2.2380280494673364,0.204,0.353,1.4285628462908577e-12,IL12,p129,22,very high (10+)
Eno3,3.001520341238457e-7,-0.37673468276540367,0.423,0.555,0.00476281247747718,IL12,p129,13,very high (10+)
Pim2,4.862032155653095e-7,0.581005930212279,0.658,0.573,0.00771507262459033,IL12,p129,8,high (5-10)
Jund,6.175103715904702e-6,0.2880721379882447,0.929,0.908,0.0979865457639758,IL12,p129,9,high (5-10)
Gadd45b,4.9008965248380154e-8,0.4318154066655038,0.59,0.419,7.776742605612963e-4,WNT5A,p129,16,very high (10+)
Ifi27l2a,1.7736656608576202e-31,0.9284877767688738,0.709,0.566,2.814452670648872e-27,CXCL12,p129,8,high (5-10)
Ifi27,1.8828695036494044e-27,1.864727874166129,0.207,0.073,2.987737328390874e-23,CXCL12,p129,9,high (5-10)
Xaf1,3.3193548476549375e-6,1.4333570553887558,0.064,0.025,0.05267152272258855,CXCL12,p129,5,moderate (1-5)
Rgl1,8.039387140109294e-7,1.4722129897349596,0.092,0.041,0.01275689951392542,GDF15,p129,1,unique
Gadd45b,1.0972550541164248e-6,-0.7341927620481407,0.313,0.419,0.01741124319871943,GDF15,p129,16,very high (10+)
Lad1,2.4527935678785033e-6,-0.3444631049845365,0.688,0.769,0.03892092833509609,GDF15,p129,27,very high (10+)
Cd2,1.6899083550024058e-6,-0.6263370342898469,0.637,0.733,0.02681546577717817,IL35,p129,7,high (5-10)
Rgs10,8.562552433537198e-7,-0.3985650177792313,0.806,0.825,0.01358705820153682,WNT3A,p129,6,high (5-10)
Egr1,2.110001129864559e-9,0.7497688077318876,0.346,0.236,3.3481497928690826e-5,CXCL16,p129,17,very high (10+)
Lsp1,3.259317081347395e-9,-0.21253737255664265,0.983,0.981,5.1718843446820465e-5,CXCL16,p129,8,high (5-10)
Snhg6,4.9146311648402416e-8,0.24268791490309827,0.963,0.939,7.798536732368496e-4,CXCL16,p129,6,high (5-10)
Ifi27,3.729009983342006e-7,0.9200478840852052,0.14,0.073,0.00591719304156709,CXCL16,p129,9,high (5-10)
Pcgf5,4.64245391654281e-7,-0.361420940068103,0.671,0.742,0.00736664587477013,CXCL16,p129,23,very high (10+)
Eno3,1.947894660435973e-6,-0.43905317440243247,0.462,0.555,0.03090919247179802,CXCL16,p129,13,very high (10+)
Tnfrsf9,2.220583944604271e-6,-0.2904668791502132,0.677,0.704,0.03523622603298057,CXCL16,p129,3,moderate (1-5)
Scd2,2.385739772342432e-6,0.4767453796864307,0.419,0.34,0.03785691870752971,CXCL16,p129,2,moderate (1-5)
Egr3,3.7985669504473542e-06,0.7422048178166221,0.246,0.176,0.06027566036969862,CXCL16,p129,9,high (5-10)
Lad1,5.16394516688044e-6,-0.2955024758431638,0.704,0.769,0.08194148190805883,CXCL16,p129,27,very high (10+)
p139-T7oBC5p-MS2,1.306125610202236e-15,-2.1132485623380872,0.213,0.353,2.072560118268908e-11,IL7,p129,22,very high (10+)
Tapbp,5.893318305760123e-9,0.3878643154867413,0.663,0.544,9.351517487580164e-5,IL7,p129,8,high (5-10)
Irf1,6.031934557060298e-8,0.6746656244942888,0.347,0.249,9.571473755143282e-4,IL7,p129,10,high (5-10)
Stat1,8.667341187725928e-8,0.3754682131139053,0.736,0.667,0.00137533369966835,IL7,p129,12,very high (10+)
Lsp1,3.930558783642797e-7,-0.20236060972980652,0.979,0.981,0.00623701067788438,IL7,p129,8,high (5-10)
Nlrc5,3.990454005315871e-7,0.5930497694802814,0.342,0.242,0.00633205241563522,IL7,p129,7,high (5-10)
Ly6a,4.641882504181457e-7,0.9946013477366238,0.114,0.054,0.00736573915763513,IL7,p129,11,very high (10+)
H2-Q4,5.403835702730144e-7,0.3633062996523553,0.644,0.584,0.00857480649309219,IL7,p129,7,high (5-10)
Lad1,7.561930183317337e-7,-0.2789795108622307,0.752,0.769,0.01199927081488795,IL7,p129,27,very high (10+)
Psme2,9.388316164909986e-7,0.15264144847532135,0.998,0.993,0.01489738009047916,IL7,p129,19,very high (10+)
Rps15a,1.020135250695202e-6,-0.10306655130995336,1,1,0.01618750615803146,IL7,p129,3,moderate (1-5)
Gbp2,1.1083345398013786e-6,0.43402523054593933,0.323,0.227,0.01758705247756827,IL7,p129,11,very high (10+)
AI506816,1.5694379150351565e-6,0.1657349406517341,0.957,0.951,0.02490384083577786,IL7,p129,3,moderate (1-5)
Nrf1,2.502088100020084e-6,0.3018569041587129,0.686,0.589,0.03970313397111869,IL7,p129,1,unique
Hnrnpdl,2.9297105535213896e-6,0.14988772717495324,0.99,0.984,0.04648864706327741,IL7,p129,5,moderate (1-5)
Cd69,3.62879203164455e-6,0.30251656764351575,0.795,0.74,0.05758167195813572,IL7,p129,5,moderate (1-5)
Ms4a4b,6.057627326611303e-6,-0.21547958712041823,0.886,0.91,0.09612243041866816,IL7,p129,8,high (5-10)
Cyp1a1,1.6259524665847805e-36,5.830374678616229,0.105,0.003,2.58006137397673e-32,CCL7,p129,1,unique
Tiparp,1.6972387847949112e-22,1.961360359274748,0.228,0.089,2.6931785037125652e-18,CCL7,p129,2,moderate (1-5)
Mpp2,3.764315126730949e-13,1.702051277424164,0.169,0.054,5.973215243096671e-9,CCL7,p129,1,unique
p139-T7oBC5p-MS2,3.0226967931303916e-12,-2.0636386157232836,0.19,0.353,4.796415271339305e-8,CCL7,p129,22,very high (10+)
Id2,3.5961513479039148e-12,1.0692168803901918,0.343,0.189,5.7063729588539334e-8,CCL7,p129,4,moderate (1-5)
Cd69,5.4408608378117865e-12,0.5110827604486219,0.831,0.74,8.633557977439743e-8,CCL7,p129,5,moderate (1-5)
Dusp5,1.1440566530539124e-9,-0.6927793811930139,0.461,0.59,1.8153890970659485e-5,CCL7,p129,7,high (5-10)
Exoc3,5.249926545498206e-9,0.42445199983041704,0.689,0.626,8.330583442396554e-5,CCL7,p129,1,unique
Ptpn6,7.986842289788838e-9,0.2809585241177166,0.965,0.913,1.2673521345436928e-4,CCL7,p129,2,moderate (1-5)
Ncf4,1.4606752327936077e-8,0.7387717771939908,0.418,0.281,2.3177994593968963e-4,CCL7,p129,1,unique
Ccr7,1.7580068450828612e-8,-0.5310479459792805,0.737,0.823,2.789605261777484e-4,CCL7,p129,18,very high (10+)
Lad1,7.205774390140896e-8,-0.44549768950001334,0.651,0.769,0.00114341228022755,CCL7,p129,27,very high (10+)
Man1a,8.878168940694539e-8,0.41825472103813455,0.735,0.65,0.0014087878475094,CCL7,p129,2,moderate (1-5)
Slc2a6,8.912061601704355e-8,2.3330297897904537,0.07,0.018,0.00141416593495844,CCL7,p129,3,moderate (1-5)
Cd2,4.082664735837242e-7,-0.4284217891190662,0.622,0.733,0.00647837240282653,CCL7,p129,7,high (5-10)
Agfg1,2.0109321543392456e-6,0.26625808468274553,0.885,0.79,0.03190947142505515,CCL7,p129,3,moderate (1-5)
Dusp6,2.3896019584129375e-6,0.5752086071051927,0.45,0.323,0.03791820387609649,CCL7,p129,10,high (5-10)
Slco3a1,3.524687316096575e-6,0.5786716119411329,0.483,0.389,0.05592973833182045,CCL7,p129,8,high (5-10)
Egr1,3.869397584414644e-6,0.7355472506937712,0.332,0.236,0.06139960086949157,CCL7,p129,17,very high (10+)
Plscr1,3.911575529927335e-6,0.4116289559791563,0.609,0.479,0.06206888050888694,CCL7,p129,2,moderate (1-5)
Pcgf5,5.9629230255322975e-12,0.4178880232362203,0.779,0.742,9.461966256914649e-8,TGFB3,p129,23,very high (10+)
Stat4,5.7758743342815345e-8,0.45123159289293585,0.584,0.512,9.165157393637938e-4,TGFB3,p129,11,very high (10+)
Serpinb9,8.880645061653078e-7,0.8243353096106543,0.27,0.189,0.0140918075838311,TGFB3,p129,4,moderate (1-5)
Prkca,2.429447367768787e-6,-0.1528774217661808,0.956,0.979,0.03855047083175511,TGFB3,p129,6,high (5-10)
Samsn1,4.1354390473199634e-6,0.2635781413662889,0.495,0.487,0.06562114680287318,TGFB3,p129,2,moderate (1-5)
Bnip3,4.291098275125625e-6,0.8311436955671296,0.153,0.123,0.06809114742969342,TGFB3,p129,2,moderate (1-5)
Tnfsf11,4.7887977969388715e-6,0.30338622369252133,0.746,0.722,0.07598864344182601,TGFB3,p129,8,high (5-10)
Gm4890,5.51704479008164e-6,0.6561866174734843,0.133,0.113,0.08754446672901547,TGFB3,p129,1,unique
Def8,1.2285612753736994e-7,0.6853420769310774,0.148,0.128,0.00194948103176298,IL1F5,p129,1,unique
Myl12b,1.0944648524868225e-6,-0.17713798120220026,0.748,0.843,0.0173669682792609,IL1F5,p129,2,moderate (1-5)
Skap1,2.632106671410651e-6,-0.25341631016064514,0.804,0.877,0.04176626866194421,IL1F5,p129,7,high (5-10)
Cytip,2.2660502039776006e-6,-0.34321376129325554,0.815,0.865,0.03595768463671656,IL17C,p129,11,very high (10+)
Septin7,1.3131539122856003e-6,-0.1648502802569265,0.981,0.995,0.0208371262801479,PF4,p129,4,moderate (1-5)
p139-T7oBC5p-MS2,4.0736627950025e-6,0.6090316969192464,0.233,0.353,0.06464088123109966,PF4,p129,22,very high (10+)
