genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2,n_ligand,class
H2az1,1.1773770485136237e-22,-0.23704812686327603,0.997,0.998,1.8682619005814174e-18,IL6,p129,2,moderate (1-4)
Cltb,1.1866423707708456e-22,0.8510286724053511,0.548,0.334,1.8829641139391774e-18,IL6,p129,1,unique
Gm48236,1.7162255837988824e-22,4.394670788682774,0.064,0.003,2.723306756372066e-18,IL6,p129,1,unique
Cd74,1.7578823049265297e-22,-1.194516905645378,0.215,0.417,2.7894076414574168e-18,IL6,p129,3,moderate (1-4)
Npm1,1.9040560656865723e-22,0.1823251359537199,1,1,3.0213561650314527e-18,IL6,p129,7,high (4-8)
Rrp12,2.4651563537961735e-22,0.7848815011351785,0.594,0.429,3.9117101022037676e-18,IL6,p129,1,unique
Evl,4.236160793982744e-22,-0.738434666749055,0.471,0.676,6.72193994789182e-18,IL6,p129,1,unique
Srgn,4.474091098823236e-22,0.3822608058624031,0.988,0.968,7.09948775561271e-18,IL6,p129,3,moderate (1-4)
Il1r1,5.403858258415307e-22,4.713365986206021,0.062,0.003,8.574842284453409e-18,IL6,p129,1,unique
Eed,8.476255024590385e-22,0.4762822787845921,0.867,0.797,1.345012147302002e-17,IL6,p129,2,moderate (1-4)
Ptpn6,2.061896139276179e-21,-0.45967460855042275,0.835,0.901,3.2718167938034414e-17,IL6,p129,2,moderate (1-4)
Asap1,2.462482838763079e-21,-0.9337199661510868,0.329,0.527,3.9074677685492527e-17,IL6,p129,1,unique
Ptpn4,3.660788519190797e-21,0.8625304702261005,0.464,0.332,5.808939222251957e-17,IL6,p129,1,unique
Tpi1,4.227792691006915e-21,0.39355942607178585,0.972,0.956,6.708661442089773e-17,IL6,p129,2,moderate (1-4)
Cd40lg,4.582434795066439e-21,0.6616105264667712,0.813,0.713,7.271407532811424e-17,IL6,p129,2,moderate (1-4)
Hk2,5.9423515176796024e-21,1.0227755487514862,0.412,0.251,9.429323388253993e-17,IL6,p129,2,moderate (1-4)
Gpr68,6.1989249471951555e-21,1.2838137303315875,0.303,0.148,9.836454106209271e-17,IL6,p129,1,unique
Tlk1,6.713296020503796e-21,-0.6774428874546291,0.541,0.714,1.0652658125335424e-16,IL6,p129,1,unique
Celf2,1.0305350462831676e-20,-0.4881033174071223,0.794,0.88,1.63525301144213e-16,IL6,p129,2,moderate (1-4)
Tmem38b,1.3725627155039898e-20,-1.0877350581741585,0.27,0.455,2.1779825169617315e-16,IL6,p129,1,unique
Nop58,1.3812735216552072e-20,0.30059072088642624,0.984,0.976,2.1918048241624822e-16,IL6,p129,2,moderate (1-4)
Bcl2l11,1.493672389794211e-20,-1.3249564269495215,0.135,0.315,2.370159348125454e-16,IL6,p129,1,unique
Ppa1,4.25621303017943e-20,0.39397515211528233,0.95,0.897,6.753758836288719e-16,IL6,p129,4,moderate (1-4)
Stat5a,4.841971289326697e-20,0.8031544927977755,0.582,0.431,7.683240041903603e-16,IL6,p129,1,unique
Lag3,6.469184768753492e-20,0.6812358984466232,0.659,0.48,1.0265302391058042e-15,IL6,p129,2,moderate (1-4)
2610204G07Rik,7.370514711500272e-20,-1.7282363146628643,0.068,0.219,1.1695532744208633e-15,IL6,p129,3,moderate (1-4)
Nip7,7.490836569166109e-20,0.4243398234807621,0.906,0.847,1.1886459467952782e-15,IL6,p129,1,unique
Jak3,8.249695900826168e-20,0.8038521665880951,0.478,0.347,1.3090617455430965e-15,IL6,p129,1,unique
Eif5a,8.468826918752437e-20,0.205471214435212,1,1,1.3438334554676369e-15,IL6,p129,2,moderate (1-4)
Fyb,9.90917840083507e-20,-0.7530177170880418,0.468,0.655,1.572388428644509e-15,IL6,p129,2,moderate (1-4)
Cct3,9.978610699809492e-20,0.31621660919180083,0.972,0.953,1.5834059458457705e-15,IL6,p129,3,moderate (1-4)
Pnrc1,1.0853668703573773e-19,-0.6612178911426867,0.542,0.715,1.7222601498830864e-15,IL6,p129,2,moderate (1-4)
Ptprj,1.1104940897780973e-19,1.979688188862922,0.165,0.05,1.762132021659885e-15,IL6,p129,1,unique
Evi2a,1.1764034756881096e-19,-1.6177161953021817,0.078,0.232,1.8667170352218922e-15,IL6,p129,1,unique
Rap1b,1.2953970554930776e-19,-0.3288492582462377,0.955,0.985,2.0555360476564155e-15,IL6,p129,6,high (4-8)
Rpl34,1.4482912329900317e-19,-0.1560969153336762,1,1,2.298148528508582e-15,IL6,p129,2,moderate (1-4)
Aff3,1.839022155517035e-19,0.6666606397895031,0.747,0.638,2.9181603563744304e-15,IL6,p129,3,moderate (1-4)
Snx9,1.9622969780087616e-19,-0.7841384127474517,0.39,0.581,3.1137728447043026e-15,IL6,p129,1,unique
Atf4,1.9918303276721978e-19,0.4585114236235228,0.886,0.824,3.160636363950243e-15,IL6,p129,1,unique
Tmem154,2.1283868945290172e-19,-1.1686092749548878,0.182,0.362,3.3773243242386445e-15,IL6,p129,1,unique
Fam117b,2.5777492289953626e-19,-1.2256295728798412,0.191,0.369,4.090372476569842e-15,IL6,p129,2,moderate (1-4)
Kdm2b,2.6347744958301717e-19,-0.7026545854276516,0.523,0.683,4.180860169983316e-15,IL6,p129,1,unique
Agpat4,3.1280708749706764e-19,1.1359361816998534,0.345,0.206,4.963622864403469e-15,IL6,p129,1,unique
Trbc2,4.0412090959779403e-19,-0.5411991480831331,0.657,0.806,6.4125905934977945e-15,IL6,p129,2,moderate (1-4)
Dusp4,5.417305873505182e-19,-0.7904464023416304,0.355,0.551,8.596180960078022e-15,IL6,p129,1,unique
Lrrfip1,6.6099789348799095e-19,0.5089791228166558,0.827,0.745,1.0488714573867442e-14,IL6,p129,1,unique
Dapl1,6.682489472405223e-19,-0.9876596160444102,0.499,0.623,1.0603774294812608e-14,IL6,p129,1,unique
Aldoa,8.146820788400588e-19,0.3099394976264751,0.991,0.985,1.2927375227034053e-14,IL6,p129,1,unique
Rnh1,9.083102377582069e-19,0.7193775611192349,0.577,0.445,1.441306685274723e-14,IL6,p129,1,unique
Tgm2,1.0750402687575928e-18,4.385335927585652,0.05,0.002,1.7058738984645484e-14,IL6,p129,1,unique
Bcl2l1,1.1309577841032716e-18,-0.6006507611341119,0.657,0.782,1.7946038118150713e-14,IL6,p129,3,moderate (1-4)
Smc4,1.3408594353641063e-18,-0.29505409300171515,0.932,0.979,2.1276757520357643e-14,IL6,p129,2,moderate (1-4)
Nek7,1.5406523834891904e-18,-0.7356158079847015,0.421,0.607,2.4447072021206477e-14,IL6,p129,2,moderate (1-4)
Il2rb,1.7138674841058287e-18,0.7843839472038495,0.548,0.381,2.719564923779129e-14,IL6,p129,1,unique
Rnft1,1.8834004644306663e-18,0.7147034159616987,0.57,0.428,2.9885798569585813e-14,IL6,p129,1,unique
Tnip2,1.9515290635059064e-18,1.125847736299944,0.328,0.178,3.0966863179711724e-14,IL6,p129,2,moderate (1-4)
Gm35330,2.119204895777996e-18,3.388151075015995,0.071,0.008,3.3627543286205254e-14,IL6,p129,1,unique
Hmgcs1,2.2681267399683227e-18,-0.934069269663668,0.354,0.528,3.599063510981735e-14,IL6,p129,1,unique
Notch1,2.520556819523051e-18,0.786302962222524,0.541,0.363,3.9996195612191786e-14,IL6,p129,3,moderate (1-4)
Cish,3.785952478790323e-18,0.7501236303689445,0.51,0.316,6.007549393344485e-14,IL6,p129,4,moderate (1-4)
Prkcq,3.961321917676201e-18,0.5126276426292883,0.808,0.699,6.285825618968595e-14,IL6,p129,3,moderate (1-4)
Idi1,6.014801646040501e-18,-0.5825884584065406,0.697,0.821,9.544287251937069e-14,IL6,p129,2,moderate (1-4)
Cpd,6.4055723066086e-18,0.6821304841328303,0.624,0.486,1.0164362136126528e-13,IL6,p129,1,unique
Glipr2,6.575423188331398e-18,0.8695626204991875,0.456,0.298,1.0433881515244265e-13,IL6,p129,1,unique
Snu13,7.022057391600243e-18,0.2527783176603404,0.991,0.988,1.1142600668991265e-13,IL6,p129,2,moderate (1-4)
Emp3,9.926131206930631e-18,-0.7549059923303918,0.386,0.569,1.575078499915753e-13,IL6,p129,3,moderate (1-4)
Ubash3a,1.0565034625153547e-17,-0.745306910549412,0.392,0.567,1.676459694319365e-13,IL6,p129,1,unique
Ncl,1.0984647600427746e-17,0.20987953132608972,1,1,1.743043881235875e-13,IL6,p129,4,moderate (1-4)
Dnmt3a,1.2958227073590598e-17,-0.6263219422108671,0.555,0.705,2.056211472037357e-13,IL6,p129,1,unique
Hnrnpll,2.0467644232932584e-17,-0.5966208099551905,0.648,0.748,3.247805786881742e-13,IL6,p129,2,moderate (1-4)
Itga3,2.2071232835543102e-17,2.4065244210789523,0.107,0.024,3.50226322634398e-13,IL6,p129,1,unique
Sptbn1,2.274125100852167e-17,-0.5980665221996203,0.598,0.736,3.6085817100322186e-13,IL6,p129,2,moderate (1-4)
Nsun2,2.721955827984048e-17,0.38368837695185143,0.919,0.877,4.319199507845088e-13,IL6,p129,1,unique
Serpine2,2.820854785936382e-17,-1.236417144783935,0.175,0.345,4.476132374323851e-13,IL6,p129,4,moderate (1-4)
Tmem243,2.957862468537553e-17,-0.6742651501218978,0.478,0.637,4.693536165075389e-13,IL6,p129,2,moderate (1-4)
Add3,3.823869724251979e-17,-0.8440939259063528,0.35,0.519,6.067716478443041e-13,IL6,p129,1,unique
Paip2,6.80358289436655e-17,-0.5983027487229836,0.598,0.734,1.0795925336780842e-12,IL6,p129,1,unique
Btla,7.076498938169536e-17,-0.4632904486223187,0.813,0.871,1.1228988515087422e-12,IL6,p129,2,moderate (1-4)
Tigit,7.958965059617011e-17,1.2482649100121677,0.26,0.138,1.2629285756600273e-12,IL6,p129,1,unique
Csrp1,8.108201362449182e-17,-0.6666123671970929,0.556,0.681,1.2866093921934365e-12,IL6,p129,2,moderate (1-4)
Ripor2,9.248678728561091e-17,-0.8198467718212858,0.338,0.517,1.4675803406480742e-12,IL6,p129,2,moderate (1-4)
Rgs16,9.769789475660716e-17,1.1515413437843085,0.354,0.215,1.5502701939978425e-12,IL6,p129,1,unique
Pten,9.994111002479015e-17,-0.8007896479899493,0.307,0.487,1.5858655338733702e-12,IL6,p129,1,unique
Tmem19,1.0047952106075912e-16,-0.9211049053767808,0.217,0.394,1.594409040192126e-12,IL6,p129,2,moderate (1-4)
Mt2,1.01341865397449e-16,3.908943236622062,0.069,0.01,1.6080927201267208e-12,IL6,p129,2,moderate (1-4)
Cdv3,1.0586956668744103e-16,0.33382244385569093,0.955,0.923,1.6799382841963146e-12,IL6,p129,3,moderate (1-4)
Akap13,1.0750173391627723e-16,-0.6045781394806772,0.497,0.668,1.7058375137834874e-12,IL6,p129,1,unique
Ankrd12,1.0983485953584451e-16,0.6034721331027455,0.686,0.567,1.7428595511147808e-12,IL6,p129,2,moderate (1-4)
Myh9,1.314787753341665e-16,-0.3564468952518225,0.971,0.984,2.0863052070025543e-12,IL6,p129,6,high (4-8)
Cd247,1.3254711929084672e-16,0.481376798680628,0.87,0.781,2.1032576889071553e-12,IL6,p129,1,unique
Ppp3cc,1.5908810375923543e-16,0.8488851582602013,0.432,0.283,2.524410030451548e-12,IL6,p129,1,unique
Srsf3,1.8273695022987936e-16,0.23868958126329295,0.995,0.991,2.899669926247726e-12,IL6,p129,1,unique
Hemk1,1.870140994306961e-16,1.1873411356331478,0.279,0.138,2.967539729766286e-12,IL6,p129,1,unique
Ighm,1.939136599168296e-16,-0.8461945516956941,0.354,0.519,3.0770219555602524e-12,IL6,p129,1,unique
Ube2c,2.2152916067726107e-16,-0.6426694651921309,0.664,0.77,3.515224721626779e-12,IL6,p129,4,moderate (1-4)
Gpr174,2.3150620645767777e-16,-0.6228560764937474,0.454,0.628,3.673540484070431e-12,IL6,p129,1,unique
Dipk1a,2.3716168838331766e-16,-0.8683689293504951,0.305,0.471,3.763281671266485e-12,IL6,p129,1,unique
Prickle1,2.4880939979954453e-16,-1.5911988040192364,0.111,0.245,3.948107556019172e-12,IL6,p129,1,unique
Mrpl12,2.811349142605456e-16,0.298042917863069,0.979,0.953,4.4610488194863375e-12,IL6,p129,2,moderate (1-4)
Twsg1,3.043794764217762e-16,1.090813866292859,0.308,0.171,4.829893531860746e-12,IL6,p129,1,unique
Morrbid,3.416082509193381e-16,2.4083186329977444,0.104,0.024,5.4206397255880584e-12,IL6,p129,1,unique
Dip2b,3.5757220798924513e-16,-0.6924643421899398,0.435,0.608,5.673955796373341e-12,IL6,p129,1,unique
Mki67,4.518408626442176e-16,-0.34824488624136785,0.795,0.893,7.169810808438445e-12,IL6,p129,3,moderate (1-4)
Il12rb1,5.046354965126561e-16,0.9816124056149296,0.383,0.232,8.007556058662828e-12,IL6,p129,5,high (4-8)
Flot1,5.647169737772936e-16,1.618090157235204,0.175,0.067,8.960928939898094e-12,IL6,p129,1,unique
Il4ra,5.895040927705001e-16,1.00281002731916,0.359,0.226,9.354250944082295e-12,IL6,p129,1,unique
Tpx2,6.573192195562094e-16,-0.4819540637432984,0.688,0.794,1.0430341375917929e-11,IL6,p129,4,moderate (1-4)
Cd82,6.756381635200869e-16,-0.5074581307353099,0.692,0.774,1.0721026378736738e-11,IL6,p129,2,moderate (1-4)
Hacd1,8.357505612167778e-16,0.968037619137109,0.355,0.202,1.3261689905387829e-11,IL6,p129,1,unique
Ppan,9.854032112333572e-16,0.400442959232353,0.919,0.839,1.5636378155850912e-11,IL6,p129,1,unique
Atp11a,1.0331869108647824e-15,1.130513011497331,0.288,0.148,1.6394609901602365e-11,IL6,p129,3,moderate (1-4)
Zfc3h1,1.1528140284613216e-15,-0.7450468655220719,0.402,0.561,1.8292853003624248e-11,IL6,p129,2,moderate (1-4)
Ccni,1.1909192644577145e-15,-0.5828901702306123,0.546,0.697,1.8897506888415012e-11,IL6,p129,2,moderate (1-4)
B4galnt1,1.3536867666574724e-15,-0.47045893737087985,0.719,0.828,2.148030161332077e-11,IL6,p129,3,moderate (1-4)
Degs1,1.405114859381817e-15,0.6458432152110325,0.608,0.468,2.2296362588670673e-11,IL6,p129,3,moderate (1-4)
Rsl1d1,1.4348999422640861e-15,0.2550502710502798,0.997,0.974,2.276899228384652e-11,IL6,p129,2,moderate (1-4)
Nusap1,1.6231583968183e-15,-0.6726146103529034,0.504,0.643,2.575627744071278e-11,IL6,p129,2,moderate (1-4)
Cotl1,1.664496200352573e-15,-0.3820516350908016,0.894,0.937,2.6412225707194624e-11,IL6,p129,6,high (4-8)
Cab39,1.7098460594249276e-15,-0.4695368247209192,0.716,0.824,2.713183727095475e-11,IL6,p129,1,unique
Cd83,3.2173937525466317e-15,-1.5136240896887654,0.106,0.235,5.1053604065409954e-11,IL6,p129,2,moderate (1-4)
Fosl2,3.4975672300872e-15,1.6396301087675569,0.158,0.055,5.549939680702368e-11,IL6,p129,1,unique
Slc9b2,3.5104589267885493e-15,-0.8672289377089519,0.288,0.451,5.5703962250280695e-11,IL6,p129,3,moderate (1-4)
Med14,3.610946964481192e-15,-0.6807825919797155,0.44,0.597,5.729850643238755e-11,IL6,p129,1,unique
Nrn1,3.728419948450175e-15,-1.2107944976194784,0.187,0.345,5.916256774200737e-11,IL6,p129,4,moderate (1-4)
Zfas1,3.755672249663197e-15,0.3935436929336391,0.983,0.967,5.959500725765559e-11,IL6,p129,5,high (4-8)
Sema7a,4.129137205148409e-15,3.1951135695859416,0.068,0.01,6.552114917129495e-11,IL6,p129,2,moderate (1-4)
Tespa1,4.134237698822554e-15,-0.6632352875083585,0.456,0.602,6.560208380491628e-11,IL6,p129,2,moderate (1-4)
Mybbp1a,4.495504700845706e-15,0.28699072280639415,0.984,0.963,7.133466859301966e-11,IL6,p129,1,unique
Nop56,4.916262844945437e-15,0.2596039195090176,0.993,0.976,7.801125882359419e-11,IL6,p129,1,unique
Ago2,5.085228968117925e-15,0.46672893826225714,0.773,0.688,8.069241326609523e-11,IL6,p129,1,unique
Hnrnpf,6.747991966934929e-15,0.2248670116508893,0.998,0.996,1.0707713653132343e-10,IL6,p129,1,unique
Itm2b,7.873436210066986e-15,-0.4509050380488073,0.763,0.85,1.2493568578134294e-10,IL6,p129,2,moderate (1-4)
Cenpf,8.569483566385405e-15,-0.6526667395133571,0.546,0.66,1.3598056523140358e-10,IL6,p129,3,moderate (1-4)
Atf6,9.000722519207361e-15,0.7247940819695322,0.477,0.346,1.4282346493478235e-10,IL6,p129,1,unique
Dnajc21,9.002242471441291e-15,0.4320447903078255,0.811,0.718,1.4284758353683038e-10,IL6,p129,1,unique
mt-Co1,9.449217301630332e-15,-0.15083952149865,1,1,1.4994018014227008e-10,IL6,p129,1,unique
Ankrd44,9.763351606330451e-15,-0.6429188496026452,0.527,0.668,1.5492486328925163e-10,IL6,p129,2,moderate (1-4)
Icam1,1.1136671075609175e-14,1.098221825829309,0.281,0.146,1.7671669662776638e-10,IL6,p129,5,high (4-8)
Cd3e,1.1784503467167252e-14,-0.30675116390517143,0.962,0.982,1.869965010170099e-10,IL6,p129,6,high (4-8)
p139-T7oBC5p-MS2,1.2132882181350446e-14,-1.2869671082874108,0.179,0.311,1.9252457445366888e-10,IL6,p129,7,high (4-8)
Cetn4,1.3457224886742406e-14,1.9062841365967451,0.123,0.039,2.1353924450282849e-10,IL6,p129,1,unique
Swap70,1.496814826176227e-14,-1.17903657935114,0.146,0.29,2.3751457661764366e-10,IL6,p129,3,moderate (1-4)
Hras,1.5096722919119148e-14,0.47979660601175034,0.742,0.628,2.395547992805826e-10,IL6,p129,1,unique
Stk17b,1.666082726641431e-14,-0.5026314627584018,0.57,0.717,2.6437400706346226e-10,IL6,p129,1,unique
Ncf1,1.7104154186904323e-14,-2.190879119570297,0.04,0.138,2.7140871863779776e-10,IL6,p129,1,unique
Ier5,1.7574706915119557e-14,0.5276520152009165,0.735,0.634,2.7887544932911715e-10,IL6,p129,1,unique
Spata5,1.8625783805459543e-14,0.503664781298414,0.764,0.642,2.955539374250321e-10,IL6,p129,1,unique
Krtcap2,1.8874125559657333e-14,0.3080598527533993,0.95,0.918,2.9949462438064246e-10,IL6,p129,1,unique
Gm56573,1.941342390617734e-14,-1.4115179643896667,0.085,0.214,3.0805221054322203e-10,IL6,p129,1,unique
Grap2,1.9589452746978932e-14,-0.8494141667341963,0.3,0.456,3.1084543618906164e-10,IL6,p129,1,unique
Mllt6,2.262593171423408e-14,0.8812992501396604,0.348,0.198,3.5902828444146636e-10,IL6,p129,1,unique
Cdk6,2.42027692929963e-14,0.5995669773158683,0.657,0.533,3.8404954314126527e-10,IL6,p129,2,moderate (1-4)
Hmmr,2.9404314959379e-14,-0.6632206529617857,0.475,0.601,4.665876697754258e-10,IL6,p129,2,moderate (1-4)
Ftl1,3.1460116287631255e-14,0.29345929378344504,0.972,0.96,4.992091252521326e-10,IL6,p129,1,unique
Ikbke,3.341883260576201e-14,-1.20441356536803,0.125,0.265,5.302900357882316e-10,IL6,p129,2,moderate (1-4)
Rilpl2,3.5166354355919024e-14,-0.35843242598140845,0.825,0.897,5.580197109197228e-10,IL6,p129,2,moderate (1-4)
H3f3a,4.03850733247704e-14,-0.15426642096735854,0.998,1,6.408303435174565e-10,IL6,p129,1,unique
Sntb1,4.2825206138075893e-14,-1.1952874126364263,0.153,0.296,6.795503709989883e-10,IL6,p129,1,unique
Klf3,4.5866242889687205e-14,-1.0400974353590526,0.161,0.312,7.278055421735564e-10,IL6,p129,1,unique
Dusp6,5.0396857421162787e-14,-1.101040306345349,0.163,0.309,7.99697333559011e-10,IL6,p129,5,high (4-8)
Pfkp,5.6393937437379206e-14,0.5684148051152198,0.64,0.52,8.948589992563331e-10,IL6,p129,4,moderate (1-4)
Rap1a,5.914502503890547e-14,0.2900489943314426,0.969,0.944,9.38513257317352e-10,IL6,p129,1,unique
mt-Cytb,8.47574249126772e-14,-0.18766277970537404,1,1,1.3449308185143615e-9,IL6,p129,1,unique
Gapdh,1.1305819687036533e-13,0.2326123059930132,0.981,0.983,1.794007467938957e-9,IL6,p129,2,moderate (1-4)
Limd2,1.2258468329986548e-13,-0.32822968610073344,0.905,0.953,1.945173754602265e-9,IL6,p129,3,moderate (1-4)
Bhlhe40,1.2364911023011136e-13,0.5058481740343229,0.771,0.658,1.962064081131407e-9,IL6,p129,6,high (4-8)
Fnip1,1.3885151208643574e-13,-0.7017984756380089,0.381,0.535,2.203295793787562e-9,IL6,p129,1,unique
Cd53,1.6235572493076268e-13,0.40874371641230867,0.873,0.811,2.576260643201342e-9,IL6,p129,4,moderate (1-4)
Trat1,1.635951251168493e-13,-1.232775823704192,0.116,0.25,2.5959274453541647e-9,IL6,p129,3,moderate (1-4)
Fam3c,1.6594018469209376e-13,-0.5114780612159981,0.659,0.77,2.633138850694143e-9,IL6,p129,2,moderate (1-4)
Dynll2,1.7284611938425224e-13,0.34510488811586226,0.91,0.875,2.7427222223893143e-9,IL6,p129,2,moderate (1-4)
Uba1,1.7661283009132619e-13,0.361992131866656,0.861,0.839,2.8024923878891633e-9,IL6,p129,1,unique
Psmd7,1.8356217878260606e-13,0.266320761634552,0.976,0.949,2.9127646529223927e-9,IL6,p129,2,moderate (1-4)
Pgam1,2.197815629498347e-13,0.23191830771455368,0.998,0.986,3.4874938408879772e-9,IL6,p129,1,unique
Chm,2.296044055102417e-13,0.7214140826356488,0.451,0.316,3.643362706636515e-9,IL6,p129,1,unique
Lrch1,2.469310339023124e-13,-0.5712997764449714,0.428,0.587,3.918301645961893e-9,IL6,p129,2,moderate (1-4)
Alpk2,2.6365325444679716e-13,2.536707648672533,0.076,0.017,4.183649841561777e-9,IL6,p129,1,unique
Top1,2.873940277509372e-13,0.2950078911101759,0.981,0.95,4.560368432351871e-9,IL6,p129,1,unique
Evi2b,2.876125730421613e-13,-1.235567771545678,0.113,0.239,4.563836309033014e-9,IL6,p129,1,unique
Adam10,3.041407871675052e-13,-0.5482353245249719,0.565,0.703,4.8261060107739724e-9,IL6,p129,1,unique
Septin7,3.053567443383474e-13,-0.21824318125596331,0.99,0.994,4.845400819160897e-9,IL6,p129,5,high (4-8)
Fam169b,3.057877585617011e-13,-0.8239810169455042,0.269,0.421,4.8522401528570726e-9,IL6,p129,2,moderate (1-4)
Il16,3.284208249746744e-13,-0.97543263228151,0.218,0.367,5.211381650698133e-9,IL6,p129,1,unique
Cdca3,3.4131752136408333e-13,-0.5728948455735674,0.51,0.645,5.416026429005273e-9,IL6,p129,2,moderate (1-4)
Hspd1,3.427548451456638e-13,0.199129778567134,1,0.996,5.4388338827713944e-9,IL6,p129,8,high (4-8)
Ccr6,3.55321135283191e-13,-1.5809827343606946,0.062,0.173,5.638235774673675e-9,IL6,p129,2,moderate (1-4)
Prkca,3.653729201687385e-13,-0.29805171908891737,0.965,0.977,5.797737497237542e-9,IL6,p129,3,moderate (1-4)
Cd200,4.0092736478867434e-13,-0.32082778964495273,0.82,0.899,6.3619154244666845e-9,IL6,p129,2,moderate (1-4)
Capg,4.385858623504957e-13,-0.5549945716171004,0.506,0.654,6.959480463777666e-9,IL6,p129,3,moderate (1-4)
Mif,5.274494943555642e-13,0.13960711379366053,0.998,1,8.369568576434092e-9,IL6,p129,3,moderate (1-4)
Ssh2,5.401252285036192e-13,-0.4410388147511033,0.588,0.737,8.57070712589543e-9,IL6,p129,1,unique
Kif11,5.572261509645719e-13,-0.43565840065601313,0.707,0.806,8.842064563505827e-9,IL6,p129,3,moderate (1-4)
Pura,6.242554812327239e-13,-0.4408793995421527,0.65,0.772,9.905685976200864e-9,IL6,p129,2,moderate (1-4)
Aspm,7.004615017841932e-13,-0.7870731882847974,0.272,0.423,1.1114923110311578e-8,IL6,p129,2,moderate (1-4)
Chchd4,7.646520848137178e-13,0.4425758507905805,0.773,0.667,1.2133499281824076e-8,IL6,p129,3,moderate (1-4)
Eif6,7.854486645479919e-13,0.3128815974197714,0.932,0.884,1.2463499409047537e-8,IL6,p129,1,unique
Skap1,8.017658781517917e-13,-0.40195952524885137,0.771,0.862,1.2722420954512628e-8,IL6,p129,4,moderate (1-4)
Eif4a1,8.448480416914233e-13,0.17931366183848052,1,0.998,1.3406048725559504e-8,IL6,p129,1,unique
Midn,9.782130729367392e-13,0.7964215456254538,0.386,0.248,1.5522285041360182e-8,IL6,p129,3,moderate (1-4)
Mrpl9,1.0069585115087108e-12,0.3827202173712161,0.849,0.746,1.5978417660620222e-8,IL6,p129,1,unique
Timm13,1.1062843697472964e-12,0.25631766688537105,0.974,0.96,1.75545203791501e-8,IL6,p129,1,unique
Rcsd1,1.3207353899613454e-12,-0.8325062394331255,0.284,0.424,2.0957429167906628e-8,IL6,p129,1,unique
Noc4l,1.4244646378910258e-12,0.403106802903964,0.782,0.702,2.2603404874054797e-8,IL6,p129,3,moderate (1-4)
Fasl,1.7346348427800057e-12,-1.373249932798423,0.062,0.171,2.752518568523313e-8,IL6,p129,1,unique
Clic4,1.877930415870858e-12,0.7126057547731361,0.487,0.357,2.9798999839038777e-8,IL6,p129,4,moderate (1-4)
Ms4a6c,2.053227654661397e-12,-1.5537500779957356,0.078,0.18,3.2580616424167044e-8,IL6,p129,1,unique
